"term_id","database","direction","background_size","input_size","term_size","overlap_count","expected_overlap","enrichment_ratio","p_value","overlapping_gene_keys","overlapping_gene_symbols","fdr_bh","term_name","namespace","experimental_input_size","experimental_term_size","experimental_overlap_count","experimental_enrichment_ratio","experimental_p_value","experimental_fdr_bh","experimental_supported"
"GO:0010883","GO Biological Process","Lower in tumor",14764,772,38,6,1.98699539420211,3.01963457867467,0.0132149515204346,"ACACB;CD36;IL6;LPL;MSR1;PPARG","ACACB;CD36;IL6;LPL;MSR1;PPARG",0.0435180692292282,"regulation of lipid storage","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0030833","GO Biological Process","Lower in tumor",14764,772,98,11,5.12435654294229,2.14661097599662,0.0132319683520071,"CCL21;CSF3;ESAM;KANK2;KANK3;MYADM;PREX1;PRKCE;RDX;SLIT2;TMOD1","CCL21;CSF3;ESAM;KANK2;KANK3;MYADM;PREX1;PRKCE;RDX;SLIT2;TMOD1",0.0435180692292282,"regulation of actin filament polymerization","biological_process",534,42,5,2.1631442839308,0.0789751770309002,0.154495673785276,FALSE
"GO:0032663","GO Biological Process","Lower in tumor",14764,772,61,8,3.18965050121918,2.50811178119426,0.0136513703566772,"ANXA1;IL1B;PDE4B;SFTPD;SPTBN1;TNFAIP3;VSIG4;ZFP36","ANXA1;IL1B;PDE4B;SFTPD;SPTBN1;TNFAIP3;VSIG4;ZFP36",0.0447129130449523,"regulation of interleukin-2 production","biological_process",534,32,5,2.83912687265918,0.0291105242517626,0.0796489989731102,FALSE
"GO:0032722","GO Biological Process","Lower in tumor",14764,772,61,8,3.18965050121918,2.50811178119426,0.0136513703566772,"AGER;EGR1;IL1B;IL1RL1;IL33;IL6;LPL;TLR4","AGER;EGR1;IL1B;IL1RL1;IL33;IL6;LPL;TLR4",0.0447129130449523,"positive regulation of chemokine production","biological_process",534,42,5,2.1631442839308,0.0789751770309002,0.154495673785276,FALSE
"GO:2000514","GO Biological Process","Lower in tumor",14764,772,61,8,3.18965050121918,2.50811178119426,0.0136513703566772,"AGER;ANXA1;CD274;CD55;CD69;JUNB;NFKBIZ;TGFBR2","AGER;ANXA1;CD274;CD55;CD69;JUNB;NFKBIZ;TGFBR2",0.0447129130449523,"regulation of CD4-positive, alpha-beta T cell activation","biological_process",534,24,6,4.54260299625468,0.00155181622523225,0.0100687610892976,TRUE
"GO:0007566","GO Biological Process","Lower in tumor",14764,772,28,5,1.46410186941208,3.41506291635825,0.0139166620468774,"EMP2;FBLN1;IL1B;SCGB1A1;TPPP3","EMP2;FBLN1;IL1B;SCGB1A1;TPPP3",0.0452102431441357,"embryo implantation","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0030041","GO Biological Process","Lower in tumor",14764,772,28,5,1.46410186941208,3.41506291635825,0.0139166620468774,"ARHGAP6;COBL;FAM107A;PREX1;WASF3","ARHGAP6;COBL;FAM107A;PREX1;WASF3",0.0452102431441357,"actin filament polymerization","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0030212","GO Biological Process","Lower in tumor",14764,772,28,5,1.46410186941208,3.41506291635825,0.0139166620468774,"FGF2;HYAL1;IL1B;ITIH5;LYVE1","FGF2;HYAL1;IL1B;ITIH5;LYVE1",0.0452102431441357,"hyaluronan metabolic process","biological_process",534,15,3,3.63408239700375,0.0459872387792235,0.106212248504995,FALSE
"GO:0045777","GO Biological Process","Lower in tumor",14764,772,28,5,1.46410186941208,3.41506291635825,0.0139166620468774,"ACE;ADRA1A;ADRB1;RARRES2;SPX","ACE;ADRA1A;ADRB1;RARRES2;SPX",0.0452102431441357,"positive regulation of blood pressure","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0048708","GO Biological Process","Lower in tumor",14764,772,28,5,1.46410186941208,3.41506291635825,0.0139166620468774,"AGER;C5AR1;DLL1;FPR2;S100A9","AGER;C5AR1;DLL1;FPR2;S100A9",0.0452102431441357,"astrocyte differentiation","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:1903055","GO Biological Process","Lower in tumor",14764,772,28,5,1.46410186941208,3.41506291635825,0.0139166620468774,"BMP2;CFLAR;IL6;PDPN;RGCC","BMP2;CFLAR;IL6;PDPN;RGCC",0.0452102431441357,"positive regulation of extracellular matrix organization","biological_process",534,18,3,3.02840199750312,0.0730844053685043,0.144819240751511,FALSE
"GO:0034765","GO Biological Process","Lower in tumor",14764,772,239,21,12.4971552424817,1.68038242244239,0.0139942689226823,"ANK2;ATP1A2;CAV1;CX3CL1;DPP6;EDN1;FHL1;FKBP1B;FXYD1;FXYD6;FYN;GRIA1;KCNAB1;NEDD4L;NOS1;OSR1;PDE4B;PLA2G1B;PRKCE;SNCA;TRPC6","ANK2;ATP1A2;CAV1;CX3CL1;DPP6;EDN1;FHL1;FKBP1B;FXYD1;FXYD6;FYN;GRIA1;KCNAB1;NEDD4L;NOS1;OSR1;PDE4B;PLA2G1B;PRKCE;SNCA;TRPC6",0.0454006743475353,"regulation of monoatomic ion transmembrane transport","biological_process",534,128,11,1.56151977996255,0.0942200580071972,0.173020676207451,FALSE
"GO:0071383","GO Biological Process","Lower in tumor",14764,772,126,13,6.58845841235438,1.97314746278477,0.014588990008548,"ADTRP;ANXA1;AQP1;ATP1A2;CFLAR;EDN1;FAM107A;KLF9;NR4A3;PPARGC1B;SCNN1G;TBX2;ZFP36","ADTRP;ANXA1;AQP1;ATP1A2;CFLAR;EDN1;FAM107A;KLF9;NR4A3;PPARGC1B;SCNN1G;TBX2;ZFP36",0.0472659554341982,"cellular response to steroid hormone stimulus","biological_process",534,53,7,2.3998657338704,0.0251794090674558,0.0719780238711083,FALSE
"GO:0002768","GO Biological Process","Lower in tumor",14764,772,270,23,14.1181251693308,1.6291114949146,0.0147276804057393,"BTNL9;C5AR1;CLEC2B;FCGR3B;FCN1;FCN3;FGR;FPR1;FPR2;FYN;KLRC3;KLRD1;LILRA2;LILRB2;MASP1;MNDA;NFKBIZ;NR4A3;PDE4B;PRKCB;PRKCE;RGCC;TLR4","BTNL9;C5AR1;CLEC2B;FCGR3B;FCN1;FCN3;FGR;FPR1;FPR2;FYN;KLRC3;KLRD1;LILRA2;LILRB2;MASP1;MNDA;NFKBIZ;NR4A3;PDE4B;PRKCB;PRKCE;RGCC;TLR4",0.0476507223952945,"immune response-regulating cell surface receptor signaling pathway","biological_process",534,125,12,1.7443595505618,0.0421832501907152,0.102162559055638,FALSE
"GO:0030837","GO Biological Process","Lower in tumor",14764,772,39,6,2.03928474668112,2.94220805101634,0.0149463204053708,"KANK2;KANK3;MYADM;RDX;SLIT2;TMOD1","KANK2;KANK3;MYADM;RDX;SLIT2;TMOD1",0.048008149149034,"negative regulation of actin filament polymerization","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0035924","GO Biological Process","Lower in tumor",14764,772,39,6,2.03928474668112,2.94220805101634,0.0149463204053708,"ANXA1;EGR3;KDR;NR4A1;RAMP2;SEMA6A","ANXA1;EGR3;KDR;NR4A1;RAMP2;SEMA6A",0.048008149149034,"cellular response to vascular endothelial growth factor stimulus","biological_process",534,34,5,2.67211940956158,0.0367909233926433,0.0933151602413407,FALSE
"GO:0045923","GO Biological Process","Lower in tumor",14764,772,39,6,2.03928474668112,2.94220805101634,0.0149463204053708,"EDN1;GPIHBP1;IL1B;PPARG;PPARGC1A;PTGS2","EDN1;GPIHBP1;IL1B;PPARG;PPARGC1A;PTGS2",0.048008149149034,"positive regulation of fatty acid metabolic process","biological_process",534,23,3,2.37005373717636,0.130030795432196,0.219073622739026,FALSE
"GO:1900271","GO Biological Process","Lower in tumor",14764,772,39,6,2.03928474668112,2.94220805101634,0.0149463204053708,"AGER;ARC;FAM107A;LILRB2;MME;SHANK3","AGER;ARC;FAM107A;LILRB2;MME;SHANK3",0.048008149149034,"regulation of long-term synaptic potentiation","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:1902305","GO Biological Process","Lower in tumor",14764,772,39,6,2.03928474668112,2.94220805101634,0.0149463204053708,"FXYD1;FXYD6;NEDD4L;NOS1;OSR1;PRKCE","FXYD1;FXYD6;NEDD4L;NOS1;OSR1;PRKCE",0.048008149149034,"regulation of sodium ion transmembrane transport","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0002028","GO Biological Process","Lower in tumor",14764,772,62,8,3.24193985369818,2.46765836536854,0.0149787031640231,"FXYD1;FXYD6;NEDD4L;NOS1;OSR1;PRKCE;SCN4B;SIK1","FXYD1;FXYD6;NEDD4L;NOS1;OSR1;PRKCE;SCN4B;SIK1",0.048008149149034,"regulation of sodium ion transport","biological_process",534,30,3,1.81704119850187,0.227039027435539,0.329688925859171,FALSE
"GO:0090303","GO Biological Process","Lower in tumor",14764,772,62,8,3.24193985369818,2.46765836536854,0.0149787031640231,"ANXA1;CD36;DUOX1;FERMT2;HBEGF;PRKCE;THBD;TINCR","ANXA1;CD36;DUOX1;FERMT2;HBEGF;PRKCE;THBD;TINCR",0.048008149149034,"positive regulation of wound healing","biological_process",534,40,5,2.27130149812734,0.0667013984408554,0.13623492068081,FALSE
"GO:0014897","GO Biological Process","Lower in tumor",14764,772,19,4,0.993497697101057,4.02617943823289,0.0153277891170975,"MEIS1;MYOC;SORBS2;TTN","MEIS1;MYOC;SORBS2;TTN",0.0485413824887155,"striated muscle hypertrophy","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0030517","GO Biological Process","Lower in tumor",14764,772,19,4,0.993497697101057,4.02617943823289,0.0153277891170975,"MAP2;SEMA3G;SEMA5A;SEMA6D","MAP2;SEMA3G;SEMA5A;SEMA6D",0.0485413824887155,"negative regulation of axon extension","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0042417","GO Biological Process","Lower in tumor",14764,772,19,4,0.993497697101057,4.02617943823289,0.0153277891170975,"MAOB;NPR1;SLC1A1;SNCA","MAOB;NPR1;SLC1A1;SNCA",0.0485413824887155,"dopamine metabolic process","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0043117","GO Biological Process","Lower in tumor",14764,772,19,4,0.993497697101057,4.02617943823289,0.0153277891170975,"ANGPT1;BMP6;PDE2A;TJP2","ANGPT1;BMP6;PDE2A;TJP2",0.0485413824887155,"positive regulation of vascular permeability","biological_process",534,13,4,5.59089599539038,0.00435351803619889,0.0220041944220922,TRUE
"GO:0050901","GO Biological Process","Lower in tumor",14764,772,19,4,0.993497697101057,4.02617943823289,0.0153277891170975,"CX3CR1;JAM2;SELE;SELP","CX3CR1;JAM2;SELE;SELP",0.0485413824887155,"leukocyte tethering or rolling","biological_process",534,16,3,3.40695224719101,0.0543574470869042,0.119415179033435,FALSE
"GO:0071887","GO Biological Process","Lower in tumor",14764,772,19,4,0.993497697101057,4.02617943823289,0.0153277891170975,"CLC;FAS;IL6;NFKBIZ","CLC;FAS;IL6;NFKBIZ",0.0485413824887155,"leukocyte apoptotic process","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0106070","GO Biological Process","Lower in tumor",14764,772,19,4,0.993497697101057,4.02617943823289,0.0153277891170975,"NOS1;PDE2A;PDE3B;PDE4B","NOS1;PDE2A;PDE3B;PDE4B",0.0485413824887155,"regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:2000047","GO Biological Process","Lower in tumor",14764,772,19,4,0.993497697101057,4.02617943823289,0.0153277891170975,"BMP6;NOTCH4;PPM1F;RGCC","BMP6;NOTCH4;PPM1F;RGCC",0.0485413824887155,"regulation of cell-cell adhesion mediated by cadherin","biological_process",534,15,4,4.84544319600499,0.00761304362424013,0.0330847222922585,TRUE
"GO:1990778","GO Biological Process","Lower in tumor",14764,772,197,18,10.3010024383636,1.74740275111123,0.0152168361945399,"ANK2;ARL13B;CAV1;DPP6;EMP2;EPB41L3;MYADM;NEGR1;P2RY1;RAB11A;RAMP2;RAMP3;RAP1A;RDX;S100A10;SPTBN1;TMEM88;TSPAN18","ANK2;ARL13B;CAV1;DPP6;EMP2;EPB41L3;MYADM;NEGR1;P2RY1;RAB11A;RAMP2;RAMP3;RAP1A;RDX;S100A10;SPTBN1;TMEM88;TSPAN18",0.0485413824887155,"protein localization to cell periphery","biological_process",534,109,12,2.00041232862591,0.0164347755452788,0.05731627971416,FALSE
"GO:0007189","GO Biological Process","Lower in tumor",14764,772,169,16,8.8369005689515,1.81058956985621,0.0157201098305034,"ADGRD1;ADGRG6;ADGRL3;ADM;ADRA1A;ADRB1;ADRB2;CALCRL;GNG2;PTGER4;RAMP2;RAMP3;RAP1A;RXFP1;S1PR1;VIPR1","ADGRD1;ADGRG6;ADGRL3;ADM;ADRA1A;ADRB1;ADRB2;CALCRL;GNG2;PTGER4;RAMP2;RAMP3;RAP1A;RXFP1;S1PR1;VIPR1",0.0497179664083777,"adenylate cyclase-activating G protein-coupled receptor signaling pathway","biological_process",534,89,9,1.83745739174347,0.0554472296022394,0.120669087823906,FALSE
"GO:0001906","GO Biological Process","Lower in tumor",14764,772,75,9,3.92170143592522,2.29492227979275,0.0159634969680216,"C7;EMP2;FCGR3B;GNLY;GZMB;NFKBIZ;NKG7;PRF1;STX11","C7;EMP2;FCGR3B;GNLY;GZMB;NFKBIZ;NKG7;PRF1;STX11",0.050421032035059,"cell killing","biological_process",534,46,3,1.18502686858818,0.468387220286161,0.57785284600933,FALSE
"GO:0022602","GO Biological Process","Lower in tumor",14764,772,29,5,1.51639122189109,3.297302126139,0.0161107343004115,"MMP19;NOTCH4;ROBO2;SLIT2;SLIT3","MMP19;NOTCH4;ROBO2;SLIT2;SLIT3",0.0506186146022126,"ovulation cycle process","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0035025","GO Biological Process","Lower in tumor",14764,772,29,5,1.51639122189109,3.297302126139,0.0161107343004115,"ARHGEF10;ARHGEF15;ARRB1;FERMT2;TEK","ARHGEF10;ARHGEF15;ARRB1;FERMT2;TEK",0.0506186146022126,"positive regulation of Rho protein signal transduction","biological_process",534,17,5,5.34423881912315,0.00176347173107547,0.0110812750668931,TRUE
"GO:0090025","GO Biological Process","Lower in tumor",14764,772,29,5,1.51639122189109,3.297302126139,0.0161107343004115,"CX3CR1;CXCL12;DUSP1;FPR2;SLIT2","CX3CR1;CXCL12;DUSP1;FPR2;SLIT2",0.0506186146022126,"regulation of monocyte chemotaxis","biological_process",534,23,3,2.37005373717636,0.130030795432196,0.219073622739026,FALSE
"GO:1904385","GO Biological Process","Lower in tumor",14764,772,29,5,1.51639122189109,3.297302126139,0.0161107343004115,"ACE;AGTR1;AGTR2;CA2;CAV1","ACE;AGTR1;AGTR2;CA2;CAV1",0.0506186146022126,"cellular response to angiotensin","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0050867","GO Biological Process","Lower in tumor",14764,772,318,26,16.628014088323,1.5636262912634,0.016181537454537,"AGER;ANXA1;CAV1;CCL2;CCL21;CD274;CD55;FYN;IL1B;IL1RL1;IL33;IL6;IL7R;JUND;LILRA2;LILRB2;LRRK2;MAP3K8;NFKBIZ;NR4A3;PEAR1;SELP;SVEP1;TGFBR2;TLR4;ZBTB16","AGER;ANXA1;CAV1;CCL2;CCL21;CD274;CD55;FYN;IL1B;IL1RL1;IL33;IL6;IL7R;JUND;LILRA2;LILRB2;LRRK2;MAP3K8;NFKBIZ;NR4A3;PEAR1;SELP;SVEP1;TGFBR2;TLR4;ZBTB16",0.0507743517766376,"positive regulation of cell activation","biological_process",534,146,13,1.61791339592632,0.0586241567423146,0.125238435919646,FALSE
"GO:0002275","GO Biological Process","Lower in tumor",14764,772,51,7,2.66675697642915,2.62491110433811,0.0162055232145258,"ANXA3;CX3CR1;DNASE1L3;IL1B;IL33;LILRA2;NR4A3","ANXA3;CX3CR1;DNASE1L3;IL1B;IL33;LILRA2;NR4A3",0.0507829698636057,"myeloid cell activation involved in immune response","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0007369","GO Biological Process","Lower in tumor",14764,772,88,10,4.60146301815226,2.17322185586434,0.0163494049381854,"ATOH8;BMPR2;DUSP1;GPC3;ITGA8;KLF4;LAMA3;NR4A3;SOX17;SOX7","ATOH8;BMPR2;DUSP1;GPC3;ITGA8;KLF4;LAMA3;NR4A3;SOX17;SOX7",0.051033194787469,"gastrulation","biological_process",534,39,4,1.86363199846346,0.165067628280452,0.259731818715009,FALSE
"GO:0019217","GO Biological Process","Lower in tumor",14764,772,88,10,4.60146301815226,2.17322185586434,0.0163494049381854,"ACACB;ACADL;CAV1;EDN1;GPIHBP1;IL1B;PDK4;PPARG;PPARGC1A;PTGS2","ACACB;ACADL;CAV1;EDN1;GPIHBP1;IL1B;PDK4;PPARG;PPARGC1A;PTGS2",0.051033194787469,"regulation of fatty acid metabolic process","biological_process",534,48,4,1.51420099875156,0.27054126462773,0.377782847002686,FALSE
"GO:0031341","GO Biological Process","Lower in tumor",14764,772,88,10,4.60146301815226,2.17322185586434,0.0163494049381854,"AGER;CADM1;CD55;CLU;CX3CR1;DNASE1L3;ICAM1;KLRC3;KLRD1;PRF1","AGER;CADM1;CD55;CLU;CX3CR1;DNASE1L3;ICAM1;KLRC3;KLRD1;PRF1",0.051033194787469,"regulation of cell killing","biological_process",534,56,6,1.94682985553772,0.0859963534133614,0.162554082671598,FALSE
"GO:0003163","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"GATA6;TBX3;TBX5","GATA6;TBX3;TBX5",0.0518069780675242,"sinoatrial node development","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0006182","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"EDNRB;GUCY1A2;NPR1","EDNRB;GUCY1A2;NPR1",0.0518069780675242,"cGMP biosynthetic process","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0010459","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"AGTR2;FKBP1B;SPX","AGTR2;FKBP1B;SPX",0.0518069780675242,"negative regulation of heart rate","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0010766","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"NEDD4L;OSR1;PRKCE","NEDD4L;OSR1;PRKCE",0.0518069780675242,"negative regulation of sodium ion transport","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0014829","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"EDN1;EDNRB;MYL9","EDN1;EDNRB;MYL9",0.0518069780675242,"vascular associated smooth muscle contraction","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0019530","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"CDO1;FMO3;GHR","CDO1;FMO3;GHR",0.0518069780675242,"taurine metabolic process","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0019694","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"CDO1;FMO3;GHR","CDO1;FMO3;GHR",0.0518069780675242,"alkanesulfonate metabolic process","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0031650","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"EDNRB;IL1B;PTGS2","EDNRB;IL1B;PTGS2",0.0518069780675242,"regulation of heat generation","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0038060","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"AGTR2;CD36;NOS1","AGTR2;CD36;NOS1",0.0518069780675242,"nitric oxide-cGMP-mediated signaling","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0045176","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"JAM3;MAL;RDX","JAM3;MAL;RDX",0.0518069780675242,"apical protein localization","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0046886","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"ADM;BMP6;EGR1","ADM;BMP6;EGR1",0.0518069780675242,"positive regulation of hormone biosynthetic process","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0048148","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"FOSB;SLC6A4;SNCA","FOSB;SLC6A4;SNCA",0.0518069780675242,"behavioral response to cocaine","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0048246","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"CCL2;EDNRB;SFTPD","CCL2;EDNRB;SFTPD",0.0518069780675242,"macrophage chemotaxis","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0048841","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"BMPR2;CXCL12;SEMA5A","BMPR2;CXCL12;SEMA5A",0.0518069780675242,"regulation of axon extension involved in axon guidance","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0060977","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"FGF2;TBX5;TGFBR3","FGF2;TBX5;TGFBR3",0.0518069780675242,"coronary vasculature morphogenesis","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0086100","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"EDN1;EDNRB;PLCB4","EDN1;EDNRB;PLCB4",0.0518069780675242,"endothelin receptor signaling pathway","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0090594","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"IL6;NFKBIZ;TLR4","IL6;NFKBIZ;TLR4",0.0518069780675242,"inflammatory response to wounding","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:1900426","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"DUOX1;MMRN2;PGC","DUOX1;MMRN2;PGC",0.0518069780675242,"positive regulation of defense response to bacterium","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:1900451","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"ADRB2;CCL2;SHANK3","ADRB2;CCL2;SHANK3",0.0518069780675242,"positive regulation of glutamate receptor signaling pathway","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:1901731","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"IL6;MMRN1;PDPN","IL6;MMRN1;PDPN",0.0518069780675242,"positive regulation of platelet aggregation","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:1990839","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"EDNRB;KLF2;KLF4","EDNRB;KLF2;KLF4",0.0518069780675242,"response to endothelin","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:2001280","GO Biological Process","Lower in tumor",14764,772,11,3,0.575182877269033,5.21573245407442,0.0171389877253917,"EDN1;IL1B;PTGS2","EDN1;IL1B;PTGS2",0.0518069780675242,"positive regulation of unsaturated fatty acid biosynthetic process","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:1902622","GO Biological Process","Lower in tumor",14764,772,40,6,2.09157409916012,2.86865284974093,0.0168289908384641,"C5AR1;CCL21;DAPK2;EDN1;JAM3;SLIT2","C5AR1;CCL21;DAPK2;EDN1;JAM3;SLIT2",0.0518069780675242,"regulation of neutrophil migration","biological_process",534,20,4,3.63408239700375,0.0217347534188485,0.0656276645439258,FALSE
"GO:1903018","GO Biological Process","Lower in tumor",14764,772,40,6,2.09157409916012,2.86865284974093,0.0168289908384641,"CCL21;HBEGF;IL33;ITM2A;PTX3;RECK","CCL21;HBEGF;IL33;ITM2A;PTX3;RECK",0.0518069780675242,"regulation of glycoprotein metabolic process","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:1905952","GO Biological Process","Lower in tumor",14764,772,142,14,7.42508805201842,1.88549952565132,0.0166678285361419,"ABCA3;ABCA8;ACACB;AGTR1;BMP6;CAV1;CD36;EDN1;GPIHBP1;IL1B;IL6;LPL;MSR1;PPARG","ABCA3;ABCA8;ACACB;AGTR1;BMP6;CAV1;CD36;EDN1;GPIHBP1;IL1B;IL6;LPL;MSR1;PPARG",0.0518069780675242,"regulation of lipid localization","biological_process",534,81,5,1.1216303694456,0.46265624292493,0.573184244121028,FALSE
"GO:0007423","GO Biological Process","Lower in tumor",14764,772,351,28,18.35356272013,1.52558935978625,0.0174321035945375,"ACVRL1;AGTPBP1;BMP2;BMP6;BMPR2;CHRDL1;DLL1;EFEMP1;EYA4;FOS;FZD4;GATA2;GPM6A;KCNK3;MEIS1;MSX1;NES;OSR1;PTPRM;RBP4;ROR1;SGCG;SLC1A1;TBX2;TBX3;TMOD1;TSPAN12;WNT2B","ACVRL1;AGTPBP1;BMP2;BMP6;BMPR2;CHRDL1;DLL1;EFEMP1;EYA4;FOS;FZD4;GATA2;GPM6A;KCNK3;MEIS1;MSX1;NES;OSR1;PTPRM;RBP4;ROR1;SGCG;SLC1A1;TBX2;TBX3;TMOD1;TSPAN12;WNT2B",0.0526264642607819,"sensory organ development","biological_process",534,78,5,1.16476999903966,0.429915618158407,0.540299357955835,FALSE
"GO:0001909","GO Biological Process","Lower in tumor",14764,772,52,7,2.71904632890816,2.5744320446393,0.017908644069172,"EMP2;FCGR3B;GZMB;NFKBIZ;NKG7;PRF1;STX11","EMP2;FCGR3B;GZMB;NFKBIZ;NKG7;PRF1;STX11",0.0539969331265956,"leukocyte mediated cytotoxicity","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0006936","GO Biological Process","Lower in tumor",14764,772,230,20,12.0265510701707,1.66298715927011,0.0179488640682308,"ADRA1A;ANK2;ATP1A2;CA3;CRYAB;DES;EDN1;EDNRB;FXYD1;KCNJ8;MYH11;MYL9;NEDD4L;NOS1;SCN4B;SCN7A;SYNM;TMOD1;TNNC1;TTN","ADRA1A;ANK2;ATP1A2;CA3;CRYAB;DES;EDN1;EDNRB;FXYD1;KCNJ8;MYH11;MYL9;NEDD4L;NOS1;SCN4B;SCN7A;SYNM;TMOD1;TNNC1;TTN",0.054050042804962,"muscle contraction","biological_process",534,73,7,1.74236827253604,0.1057571812364,0.187698814026435,FALSE
"GO:0021772","GO Biological Process","Lower in tumor",14764,772,20,4,1.04578704958006,3.82487046632124,0.0183846379606844,"AGTPBP1;LRRK2;ROBO2;SLIT2","AGTPBP1;LRRK2;ROBO2;SLIT2",0.0548784885942527,"olfactory bulb development","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0035640","GO Biological Process","Lower in tumor",14764,772,20,4,1.04578704958006,3.82487046632124,0.0183846379606844,"AGTR2;ATP1A2;LRRK2;SLC1A1","AGTR2;ATP1A2;LRRK2;SLC1A1",0.0548784885942527,"exploration behavior","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0045662","GO Biological Process","Lower in tumor",14764,772,20,4,1.04578704958006,3.82487046632124,0.0183846379606844,"DLL1;ID3;SOSTDC1;TBX3","DLL1;ID3;SOSTDC1;TBX3",0.0548784885942527,"negative regulation of myoblast differentiation","biological_process",NA,NA,NA,NA,NA,NA,FALSE
